"k","ncluster","alpha"
176,19,2.75755319531542
200,21,4.92046504203644
189,20,5.98382387346704
187,14,4.16081953701284
191,16,4.3366631726817
165,14,3.6848422729023
193,14,4.64265457097018
171,15,5.91453354704913
192,22,8.85510628307595
159,18,5.69763788741135
193,11,2.48615859866137
200,20,5.96854989283049
174,12,1.37741006531872
199,12,3.84560647084529
170,13,3.38906308029625
178,9,3.23411481744535
186,9,2.65301300724909
200,9,3.05405790646165
184,9,3.35454756452659
160,14,2.27912781709818
186,12,2.87441750433843
184,17,4.16565074225517
185,16,4.63219229344008
169,15,2.55612502824751
196,24,6.82870122061297
167,14,3.9729820336482
162,14,4.21773426645255
184,14,3.27385117331841
196,23,5.51520330233841
193,17,4.47769980748717
186,15,4.91368008677047
171,12,2.34148344901851
196,14,3.55537783661407
186,12,2.5417270537503
197,14,3.70935537710729
172,16,3.40140006929995
192,15,4.96664301591291
190,21,4.80807108464858
196,15,4.34755448005148
196,15,5.71563660085093
197,13,3.85910079691618
191,15,4.54902790013653
189,15,4.48812780862583
197,15,3.07481458283311
196,17,4.66209020464671
186,17,3.84373715133536
199,14,2.85938557264369
185,16,3.46403866330857
189,11,2.76053952419944
171,10,2.08477834987099
142,9,2.88677227436109
176,9,2.18986699468078
194,16,3.74076381533865
177,20,5.75546956454597
189,20,4.10180392979156
185,13,3.42796953651345
171,27,9.25790027619637
189,18,3.72322742168268
195,27,7.00673377328359
185,15,3.36568526487572
199,10,1.92732309905007
191,10,1.91744569978317
176,9,2.95570046285805
149,10,3.15130033910701
170,15,4.6242044682162
195,10,2.07381054729007
162,16,4.27845402342648
170,11,3.17701754420664
195,18,4.75296697784329
192,16,5.37082163273542
160,14,5.00952428806285
197,11,3.19659578635512
171,16,4.32569059017381
183,15,2.76804765188151
169,19,4.01457317585288
175,13,3.38058552739258
184,11,3.07384770648414
175,9,2.01981404128959
188,11,3.06215781593911
165,8,2.41347477759793
196,10,1.96393634075973
197,13,4.39199301682919
190,12,3.71015297269804
199,16,5.14648834968474
175,12,4.21861892182699
198,11,3.1835607274357
191,15,4.45387076094561
197,14,4.09018932812586
177,10,1.77677244415645
200,14,2.25615892901954
187,16,2.52141333574391
175,15,3.11508172335033
180,24,6.42504582699318
192,14,3.7163253612207
176,18,4.85573705432631
200,15,1.745666829015
181,19,8.43324377187183
176,11,3.11707958862016
144,15,4.34950688381345
180,16,4.95274398972516
198,11,2.30278822935325
177,16,3.00594944954047
195,14,6.37409843013833
185,14,4.57964577134048
169,16,4.04830909303947
197,25,6.73719938021032
197,26,6.48853579744518
199,27,7.97368464698743
184,21,6.99871249341905
177,14,3.32721522502897
171,15,4.19071051807727
198,13,3.34319695194028
193,12,3.55817028799043
186,10,2.25292566344577
194,18,9.72901824400716
182,21,6.35583709858846
176,17,3.33900297800508
195,15,6.38464339966147
139,14,4.68923307268054
181,15,4.36152741808304
192,12,3.74509038056769
181,11,3.32304410801059
199,9,2.58572418696722
166,12,5.80924703074241
193,24,9.7353393486135
191,24,9.30843850993748
185,21,3.91380323456035
189,21,7.56057172074562
183,16,4.77383694710821
176,9,2.38472696841811
190,11,1.87624175141184
163,13,2.77027331775761
190,11,2.71604533878031
186,12,2.81058822366832
157,7,1.52523319833345
160,10,1.76441891349977
163,14,2.10562166800479
189,17,4.22573368798708
196,12,3.31106440589367
191,14,4.31653286710234
174,13,2.95850135593287
196,20,4.45566312500649
197,26,13.9772581606341
187,16,4.27287378030465
196,20,5.95510171209505
195,14,3.1570481809025
151,17,4.37427773235829
174,14,3.49907788462846
194,14,3.0497612717953
196,17,3.52697674953234
188,16,5.06435628429112
185,18,4.63070461994522
184,15,3.52250292015015
181,21,3.2844620519468
193,12,3.58647173036396
163,11,3.04396600835443
194,11,2.34036848509152
199,14,2.12921462104921
189,11,3.69159641700868
192,14,3.45289331595109
197,15,4.87880285281975
172,14,3.13388704720475
187,16,3.54135947268823
195,26,7.38923077142408
171,12,3.25720396473181
181,18,4.87175556919813
188,16,5.22183485014742
194,14,1.51577731255781
196,18,6.10548734818409
200,16,4.83673851560172
195,12,2.45927716044471
199,18,4.24695989576077
181,11,3.43813319287765
194,16,3.92895679511234
179,12,2.86226210185703
197,18,3.27885519212932
200,21,4.6373638630861
188,17,6.1568374095179
185,18,5.89342723272359
190,15,4.690857449859
184,19,4.73587829927665
191,24,5.63497915798533
196,12,2.86634494973205
165,22,5.8623360886551
172,13,2.58029232066255
187,16,4.40689179208297
180,18,4.83011781240711
193,16,4.74229452140267
157,11,3.12736535416766
194,25,10.4780079162529
198,17,4.71040217305993
162,15,4.83887917374193
192,10,1.51723198677341
161,10,2.35574871440362
177,17,3.97860630723366
175,14,3.98667901160164
194,17,7.1715666082232
200,14,2.96996742240325
187,12,2.23742515866417
189,9,2.62038471335766
166,13,2.95900471280084
181,17,3.54724772958808
163,14,3.21434169259774
174,19,5.86078737646245
188,14,2.36322502993617
182,15,5.15008180669491
170,11,2.96440086382478
197,16,3.56996412929262
199,14,5.51721130013149
174,12,1.73720768058691
186,10,2.71488303017646
141,10,1.70719245037929
194,12,2.71115409279241
164,15,3.44404213612241
180,15,3.86163278309102
192,9,1.32265600559953
188,15,2.02447455381731
199,12,2.28407014222398
175,20,4.43894763534177
196,13,3.39748771154227
184,12,4.61380088384506
175,15,3.39918259648548
199,11,1.63911716015548
199,12,2.62644782619611
167,12,2.0200773642058
195,9,0.9686508373984
199,17,4.064321237619
181,17,6.51425786973388
152,16,2.51430812738938
188,18,2.70245879613141
193,11,3.09826506011025
199,19,7.64022945342492
182,19,6.08265657850479
163,9,2.54046523938072
187,10,3.05100191581981
197,11,2.35206784424177
187,13,3.29971439675958
166,10,2.1010776183915
161,11,2.66755012857375
190,17,3.19943397237679
173,18,6.93172270019049
158,7,2.00044149798619
197,18,3.66211592985661
164,17,4.60190752864986
172,12,3.28147142174105
188,17,6.24703297493601
198,21,4.15295666827331
194,23,5.7187797284775
190,14,4.68377947161606
173,15,3.52203448348402
180,14,3.22751113675908
182,12,3.35237804405433
171,11,3.19796747986951
190,9,3.06743191478949
186,12,3.84410424995594
175,11,2.30795189957056
156,22,6.57781060305765
183,26,7.77284401202283
174,11,1.91345806680706
188,10,2.5000857236115
200,21,5.8844553393964
161,15,3.34866933216465
195,16,2.89886595018537
196,16,4.16435325368796
198,20,4.27545404454813
177,19,4.13879901299335
188,16,3.29132684361227
192,18,6.97504589693602
173,15,3.36280130721781
177,18,4.21195414075422
163,18,5.22828180674025
187,22,6.04226050703315
198,22,8.06105700891124
164,11,2.15567674386121
165,10,2.19388329861629
199,11,5.48942559394779
187,19,5.58102542917189
184,12,2.85663701905575
179,13,1.5535875758484
190,18,7.99596261947964
180,10,1.57554929176178
172,11,2.38621273294902
195,12,3.1393037986538
172,15,4.24518896655665
197,20,4.99414293732196
195,17,6.13342846814246
185,16,3.98966127186589
200,11,2.02068956576693
188,14,2.10143679813455
190,14,4.08321501266783
174,11,2.19224033805602
199,16,4.09130235740798
187,19,3.32648441626297
172,13,3.10876996651628
193,15,4.28057857568225
200,14,3.04705398311426
182,14,1.48956443749363
186,14,3.09404397880012
199,13,4.61111212783119
169,20,4.91079598356805
171,12,4.14299376283528
193,16,3.27571183586909
199,13,2.28419593805023
177,16,5.13827718225452
163,17,5.03970496021249
197,16,6.72073421089005
147,16,2.19692725031785
179,12,3.35355234506475
189,14,4.26176132789204
197,20,6.10629270792552
192,17,4.41412412179334
172,17,5.16148365262695
184,17,3.77522787066646
181,24,4.84450762857732
197,16,4.16165297316339
184,17,4.43718710400375
170,12,3.372853981497
194,12,2.32312287574131
200,19,5.38332406532535
183,15,3.22320008746698
199,12,3.69553399034543
178,18,5.65098706097575
190,16,4.71143968465054
195,16,2.16960543304161
185,21,6.85386690542627
195,14,2.08768657196797
199,17,4.07655099971502
171,15,3.15877324323201
159,20,7.44045631818376
181,12,3.601813867023
174,11,2.95832206763282
171,12,3.07048514385092
196,14,4.1650016472435
172,16,5.09801383608886
182,8,0.854887898302301
193,15,4.37063642709162
195,15,4.21294655648363
187,17,4.37396132448027
174,19,5.01533564858367
177,21,5.91008212460468
196,18,3.80024828109459
182,19,3.53574758287352
182,15,3.77414639628676
182,14,3.49499334151344
182,22,5.22110509267847
170,16,3.53076334152813
191,14,3.09563982874941
183,13,2.8770786714276
181,10,1.36883012842203
145,10,1.67654405099542
173,14,2.6610167979312
176,10,3.47748180114107
176,8,2.83096217277472
195,14,4.07005627294886
192,11,2.6553166454763
185,14,2.29355711091221
184,13,2.299829347099
180,17,5.19983370733682
194,18,3.72152441190293
193,21,2.96857146565514
192,25,6.64720146900699
171,18,2.18540690134233
155,14,3.71413672571034
193,16,2.97468354074952
197,9,2.13166891374784
149,11,2.19072326064659
181,18,4.97410558026452
194,14,2.76294485314732
170,11,2.64648770594216
184,11,2.4093949522625
190,17,5.00345577357376
195,11,2.74179132181222
198,9,1.61834715185331
184,13,2.66229464647234
197,23,6.87852019350274
193,15,4.0875634169394
185,18,2.98884449805846
187,16,5.18751662645461
174,14,4.00711361146833
188,29,11.7009942870909
200,21,7.79536305977417
178,17,3.45011663733193
182,15,4.24415375101393
195,16,3.12867466925262
179,11,1.84040880247165
184,15,3.39847640894398
167,15,3.07584180607716
194,11,1.03859403223363
192,15,3.51929222695323
180,14,4.84894710791833
199,17,6.66838238278282
199,20,6.85580605095651
191,17,3.68169103705737
171,18,4.6091173591799
186,17,4.76550258876908
178,20,4.47832030592636
194,20,4.5905271162724
191,17,5.94954767393615
199,15,4.80706164943841
200,14,4.13359810907118
196,13,4.33815598415106
193,21,4.17182304798857
165,10,3.06810186284394
196,17,2.65271325620153
190,10,1.11239293074843
167,14,4.72187132202485
191,13,2.78276357226112
189,13,2.45179687121398
198,14,3.18994921998047
182,8,2.6442450093465
173,11,3.1508192489608
193,16,5.22843725780827
159,13,3.37237562356822
175,20,6.61396838126627
193,12,1.46701131443771
165,15,5.27212795730875
178,19,3.20790866644189
174,10,1.07977777628602
192,12,3.94648201113419
182,13,2.25051847861088
164,10,1.814775947844
190,18,4.6886566259526
187,12,3.37373720239849
134,15,3.16112577421082
177,11,2.29083740011519
188,20,6.06673706910195
189,17,4.74690286068422
175,18,5.63773533769865
179,11,2.32805791159344
178,22,6.70690342511759
190,16,4.99387379192246
187,17,5.16040684456074
175,20,4.13115374138304
178,18,3.25799841409301
152,28,7.39597635607179
199,27,9.08335109661679
180,18,4.66447344017659
170,20,4.79595048778835
184,23,7.23449542703882
158,24,8.00917758425131
163,22,4.73521736270184
187,15,3.47084684375795
190,24,7.11512918062858
165,17,4.06566206084641
200,10,3.41099929526681
190,10,1.64931661555775
180,11,1.89387341654316
195,18,3.46880457577026
182,11,3.23479726804983
199,10,2.43565066344602
200,16,2.67984227707984
200,16,2.99438693810361
190,18,5.45289531005435
176,12,2.52388394274325
161,11,2.21940815755495
169,12,2.92783576633088
198,14,5.5587311586082
196,16,4.85070499800463
176,10,3.78446806796844
200,13,3.11415891118673
200,15,3.37365406541623
189,14,3.23890236117075
200,13,2.76774148793219
185,11,2.62940604652737
175,20,6.12887051610896
170,14,4.18004261039224
181,17,6.15695682718395
173,16,6.70497411445733
184,19,3.54245883258273
178,12,1.49841100492076
188,15,1.75143525032266
186,17,5.90784480826737
181,18,3.67258109531633
187,16,5.91052055903334
187,16,4.92087137274453
197,21,5.63606675044144
187,17,5.08068949689559
190,19,6.04299222834826
186,17,4.76408254488836
199,20,4.55600290197707
195,24,9.34924588583731
196,15,3.9378168454439
196,12,2.33715108021938
186,17,5.5045540133076
196,19,4.83881845126458
191,12,2.91283090610457
159,13,3.14021567405232
188,20,7.37784251043603
175,10,2.04699425925247
185,10,2.76624670906177
197,22,7.29166905595417
190,12,3.92498033927632
177,14,2.4559580711371
191,15,4.21145032754577
192,14,3.71672878539546
193,13,2.39035339044484
179,14,4.1552492132128
190,12,2.78987117414611
184,14,3.24678831386607
164,15,6.64069694681805
199,12,1.69445198077297
198,14,2.48008969920641
147,9,2.12638718389668
189,15,3.53752975175049
144,9,1.55788703953491
191,11,1.8864947929342
178,11,3.25391845671015
196,14,4.04188627495541
160,13,3.33523878762031
178,16,5.41965697919764
197,11,3.70768289407607
159,14,4.28715143742593
194,13,2.16278981186459
176,16,4.63406892258933
176,13,3.89519965800029
157,9,3.12654263680343
200,12,2.66418714407616
198,17,3.45413637849355
162,10,2.28959857926775
165,17,4.69424841267317
180,15,2.49391673329934
199,26,7.43959939672335
191,12,2.33352408393283
197,10,2.00594815122996
172,18,7.82864465148972
200,19,4.74215831543364
200,16,3.55025891594136
188,11,3.55663513242807
174,14,4.09425228320794
179,13,1.7518017570392
181,11,4.82425625787017
174,17,4.70927667897792
175,18,4.24196204104735
195,18,2.91315807433931
197,20,4.03268266995601
198,27,7.44936360949078
173,16,2.99683792214504
188,18,6.9377374925957
183,23,5.88677323075058
174,18,3.50633594966799
174,7,1.38741873582313
194,12,3.41424559291009
165,19,5.00143116126173
180,21,7.40970738929817
163,10,2.05340017354209
158,9,2.47644588256382
200,16,3.75033198317391
196,14,5.18504868765784
165,17,4.06178565681966
187,14,4.27011478351239
179,19,3.55038089760535
197,17,1.99517174756157
178,19,4.39807254224081
187,18,6.38354711144017
173,14,1.93000898114686
198,13,3.59066077255331
159,21,6.56925366941021
188,15,2.10173085205206
181,14,3.68943951523818
182,16,3.20241073086632
200,15,3.33978362644594
188,18,5.43774358082676
171,10,3.89926632511216
198,14,4.57455789270042
162,24,5.44259084273254
197,20,4.89669085048571
193,18,7.31009939694743
196,15,4.20353103615961
190,18,3.95241687668549
188,15,2.61278332749705
188,17,3.00402945887233
182,15,3.64863632459718
175,14,4.86715987199076
198,13,4.41200090960214
180,11,1.30929433814785
195,17,6.05427690427912
190,14,3.85254042670007
187,9,2.08779314019352
196,11,2.99714522785953
187,12,3.92365625283877
196,13,2.91884190662392
192,11,2.98416334809906
181,9,2.63241503130051
188,16,3.64672229732775
198,11,3.19837601185223
197,23,6.63722881611445
189,21,3.70825394226878
197,18,6.41397625249927
198,18,4.26859345805409
160,10,1.91526774018321
173,15,5.20306314327572
197,16,2.26299970973682
191,12,3.84536114543931
181,6,1.06370301556921
169,11,2.68514831560153
192,14,1.56157151321202
194,15,3.89635808178196
196,20,7.26661972138122
165,11,3.51755260153418
198,11,2.22595728726675
197,13,3.22520923600315
172,18,3.79382584588339
147,16,2.98520237940627
178,14,2.75688621780292
199,15,4.46656653765252
185,11,1.85783138724334
196,13,2.73975535836612
186,23,5.93000151665552
199,18,3.16637203385443
182,14,3.7856182708389
172,12,3.58031920119143
185,12,2.15630987142021
188,12,3.41456312248946
182,9,1.30307129147697
197,13,1.79783554134363
183,11,1.24887492482579
160,13,4.27632796044928
181,24,7.17923729974732
189,15,4.14154903004247
199,12,3.06957401425993
190,14,2.56613286755333
161,13,2.26222367555365
182,10,2.83581487809507
188,13,3.67601709498805
173,19,5.57998447002342
199,16,3.66832585864263
196,17,4.28598744778139
199,14,4.15263406762505
197,16,2.94891894368416
181,13,4.44174662645099
173,11,2.37111017768074
199,12,2.62859377104322
198,15,2.38898379459253
198,10,1.6451271151316
193,8,2.9015753654138
197,15,2.71026222198235
147,12,4.84761994194955
191,21,5.52385538042253
198,18,4.20747046678661
181,20,6.37690058827151
197,19,4.13863853173369
192,15,4.11060223463191
188,11,1.33359975673019
196,19,4.91446132800557
187,20,6.46627810420224
144,18,4.38398694970956
195,13,4.67956617044182
196,15,3.47309407166331
176,17,5.54148819150538
198,11,2.64709965028811
196,16,5.99896495312312
160,18,5.03031923090757
196,17,3.08753248100247
192,14,4.63776575744696
168,10,3.21122135913726
190,11,2.37847597961571
181,13,1.83975284509213
181,12,2.95656952876746
173,16,2.40325077712029
198,14,4.7296837370743
185,21,5.41935984550617
198,19,6.04717403814688
184,17,2.83511975029088
190,21,4.43006571240988
195,17,4.40264239845516
192,18,4.47729906851845
161,26,6.79467879244015
153,18,3.63592475824987
197,21,5.30239735369033
163,12,3.3730853878486
173,14,2.60261426719294
172,11,1.90379878835527
200,17,3.88991176432374
184,13,3.08581785340872
188,12,3.36101057066301
199,16,4.38153718643442
192,14,2.77038437484428
181,8,1.63356552985062
181,14,4.76049648297478
171,13,2.46469178111968
199,13,3.38145556549996
149,20,5.02448584345529
191,17,5.74455824451776
176,15,4.63678242809743
200,15,2.94708740336009
194,11,1.88880991791842
173,12,2.81540680399991
199,14,4.06815702345248
172,17,5.22491525992999
176,16,4.05615246077093
192,15,4.01560664023042
148,13,5.3122381873098
172,13,2.69891590792388
193,16,4.2934757307589
185,18,3.24473626180817
176,21,6.44908516807846
197,12,2.57678630061814
200,13,2.77583568654528
191,15,2.88773739675622
196,22,8.04290591647774
182,10,5.29506579386816
174,9,1.84920246971978
177,12,1.90620346322707
167,10,2.25765298210382
183,11,2.13272385560796
193,12,2.64736704692998
169,10,2.63427283316547
171,11,2.76133410593055
155,14,4.36582736255192
165,11,2.56823137051439
176,12,1.16314784044072
176,16,4.26946739712537
199,15,4.8291873215078
185,15,3.83073018847292
190,11,2.38722621272351
163,14,2.96177807973069
194,16,6.39442318878961
187,15,1.85175367862616
180,17,6.60311703236108
177,12,3.38679619295587
200,19,4.2026879264609
170,13,4.75383038165727
198,19,5.80996337733516
195,11,2.41186944824398
197,15,2.57111659916363
174,13,5.00834632808316
168,13,3.99867510665866
196,18,4.49390442994011
194,14,3.1440560518746
176,20,4.28200821352252
158,17,5.75662320600484
191,10,1.819103622498
179,16,4.61364199331189
196,13,3.83631355206214
186,12,3.77672561534261
196,11,2.87380412448533
181,13,4.03413428780353
153,8,2.11993935111718
189,15,4.61363634943411
187,18,4.57661170722728
183,16,2.01539063506112
174,13,2.52801782341284
198,17,5.01358945475885
189,16,4.20707191847632
194,18,5.43539353086112
199,23,7.07870779074228
197,17,5.33814290489339
194,16,3.77849448796725
199,17,3.43928539919471
177,15,2.7728453155256
188,15,3.23045886203777
165,13,4.13061045886548
182,16,6.43800930214823
194,20,4.86748422666056
169,15,6.22187501899842
181,19,4.41843191743537
197,19,5.79868690635094
182,12,5.0845436509482
197,17,4.32472955531732
168,13,2.96104860965208
196,11,3.83823588234412
198,18,3.1057090184142
177,12,3.92405457100625
189,17,3.2007600320419
170,15,2.29758398216335
175,12,1.87594929883875
183,11,2.33826312441908
194,17,4.03824862250008
181,12,2.95211183508469
179,14,7.31554863225345
197,17,3.66618599995996
170,10,2.58520774836733
185,15,2.39836688025059
173,13,3.20239276945482
186,13,2.23303966329777
183,10,1.58026394838029
188,13,4.1653051325907
179,9,2.88700219549859
170,11,1.44188411212068
169,11,2.66676430621149
193,20,6.44067164781901
193,15,2.80046073613119
171,13,2.40726620034932
194,21,3.47620292829971
186,14,3.60742479791624
195,17,3.98029524925015
158,10,3.27235778193293
150,16,4.32375884590251
194,14,3.28390827931176
173,12,4.59225627695839
198,13,2.73138213531783
179,11,2.01883666045034
176,23,4.65400570404006
178,20,5.8147271618265
170,20,5.95965585686964
195,14,5.08270773683179
194,10,1.92770934044302
197,14,2.88952654237501
180,9,2.09114299169585
174,10,1.72796489650261
157,11,1.71803727564318
182,16,5.16701211035422
166,11,1.98595818403403
186,11,2.43466107426391
151,13,2.66266631098832
178,14,4.75164633401044
194,15,5.57484000745397
199,13,3.92212759446366
165,9,1.96960238178766
172,12,3.64922663888111
195,18,3.73514571568416
187,12,1.96292853745822
169,15,2.92111122422369
199,25,11.6302749241596
181,18,5.02210070618588
172,13,3.81959458290997
195,12,2.64639621931963
190,13,2.78395551394956
197,13,3.0394335342368
194,12,2.44553145214858
197,15,2.38139394213927
192,15,2.42660766261004
183,22,7.34591483230233
167,12,1.81641105604425
192,17,4.79063687853228
161,11,4.9582094670889
170,19,5.50426865700639
193,10,3.36003772336039
194,9,1.6862229254577
155,15,3.48423114736045
187,10,1.91798798980849
186,10,2.12745490355772
196,13,3.07601408148846
179,16,3.9411383468088
186,13,3.89460262038425
188,16,3.58632047346019
177,11,2.23658688293793
200,14,2.42514568232989
172,16,6.52470019178349
184,17,3.59225234530925
199,13,2.57638388477372
195,18,5.63390310812507
187,16,3.47570037386033
186,15,2.92015956110686
142,12,1.87618243594964
185,11,3.62797906520666
179,17,3.94367296193197
193,18,7.83142843149009
188,18,6.22603597553275
193,17,6.94860409092277
174,14,2.93925277356382
199,24,7.53083856977881
188,21,6.56707965003848
183,18,4.27154290910337
197,15,3.28857862050706
176,10,2.57515836012568
156,19,5.35453815729496
168,13,1.64963567723028
172,15,3.87625343767797
196,12,2.10247692540837
187,18,7.28161285941232
182,12,2.27750887673455
170,16,3.39956149228453
183,9,1.32498768661123
197,15,4.49540087961656
187,19,6.74019776221352
198,19,5.81684940277693
183,11,2.72159414678893
188,14,2.65104236361308
191,16,3.7495511550928
190,17,7.51487589820416
184,13,2.7530163848927
189,13,3.31104527330515
200,10,2.70615681736702
168,10,2.21011553293962
200,11,2.33194770342128
161,11,2.81599132222373
195,12,1.67962541952719
184,12,3.02236823842024
175,14,2.29713903982253
199,13,2.43791595606532
188,13,2.7273204553448
198,15,3.84583911035525
193,10,3.32400936224112
160,10,2.22433660423993
185,16,5.76221152519735
181,12,3.7933528395369
186,22,6.66157646010271
190,15,3.13392622428436
187,11,4.26714616537103
199,16,5.76249504869532
174,12,1.87496510801771
189,10,1.97488282672235
179,16,4.40876229648622
169,14,1.8790527971937
177,22,6.90975555055055
189,11,1.68590413879853
200,15,3.45995800927772
186,20,7.21091280711272
190,11,2.02382079332412
192,12,2.54110219648702
165,17,3.77639286530902
195,23,6.3102093078587
186,18,4.6740065796656
168,17,3.61675624524274
189,26,8.21477255658738
161,22,6.29951609424292
185,12,2.85470017001648
199,18,4.57499293254368
200,11,1.57260416552221
176,16,2.45351180051629
179,16,3.37784747717543
188,10,2.46504750068978
189,15,5.40134344653892
174,21,8.83528399310111
179,17,6.08156637961621
184,10,2.58039745174383
168,15,4.87292222827168
181,11,2.45600069163919
171,15,5.25532812055927
182,16,3.69574507670455
162,18,3.48828307404964
198,15,5.01169101893211
185,16,5.53759829805894
165,14,2.73000866723426
192,14,4.08833923862937
186,12,2.12354051603447
200,9,1.61849424305577
187,21,6.1181690777467
182,10,2.50673841802579
164,14,3.44995172857269
170,12,1.80830393253141
190,13,4.71187419799448
184,8,1.31809788157444
187,12,3.33001621087712
197,10,3.15789891843114
187,16,3.35065188310414
181,11,2.13892105681379
175,12,4.05630684218806
164,14,2.60330726186432
195,12,3.70124429758934
193,14,2.38698978724587
197,12,2.36783599958024
190,26,9.24931747145069
199,21,5.5216548377201
195,24,8.06709372455639
180,21,5.68533777875586
196,26,6.05967018556016
200,19,4.24259521095505
178,19,4.71619186100108
176,16,3.8380511773413
183,12,2.63441987164667
198,11,2.10478545225897
186,14,4.40457072779884
193,11,3.77786464616822
181,12,2.43433097134105
168,9,3.20181542977994
194,20,3.86459370836646
183,15,3.20668075143603
195,16,3.73294858155124
171,23,4.72606057254089
162,15,3.80091362842714
188,10,3.27314887019232
179,16,2.98983560468226
196,12,3.37165732139032
182,20,5.18507913402527
195,16,4.94323961092979
179,20,4.96654926863364
179,11,2.51947760640845
192,14,3.16874961274319
184,9,1.25119927855448
198,11,1.88270847632043
169,16,3.51973558740476
183,10,1.79280130509305
185,12,3.44277279790183
190,17,3.45481732474447
197,12,2.76642788874589
187,13,4.55914135189858
172,18,3.17862009413544
193,16,2.61967366939823
176,13,2.29334855495288
147,11,1.38768503741862
163,8,1.08925468467746
197,11,4.02097721412839
184,13,4.13852704616805
182,16,8.69755625450756
187,16,3.17818952451585
191,12,2.56274192408163
196,11,3.64701871120492
194,12,3.30175188567473
198,16,4.97642937875935
192,15,3.58312283045519
180,18,3.0761045232524
198,17,4.59478792780818
199,25,7.02440536574675
181,19,5.57854617633111
197,19,2.87595824292035
188,16,3.58006415883558
170,14,7.55746911162094
195,14,2.12640674304737
189,12,2.20378090834194
194,28,9.97200176272731
173,16,3.9510186492269
181,25,7.67646425104865
200,24,8.51368939742301
182,17,5.62878056034812
180,17,4.04241804457651
200,15,3.93223433350981
171,16,4.76585587549267
178,14,3.1752488790287
175,9,2.73918447825442
197,13,2.94223231664033
168,8,1.7940961950463
200,15,2.77599728300754
165,14,2.53027599936321
197,10,2.78159722775883
178,14,3.29535785099086
137,11,2.38545500154102
192,13,2.37558884560392
162,11,1.81031983921829
189,10,1.20090272570231
191,14,2.56463389696629
185,10,2.52220550654433
195,13,3.63922642115102
198,8,1.8305447418146
192,15,3.87152454585445
191,14,1.61756462116298
192,15,4.89729943919234
178,10,1.44397471299334
184,11,1.998216460367
195,20,4.7710960289424
194,19,3.29095583004394
190,16,4.18098215219577
193,19,5.31342816636812
198,25,7.01619447984977
172,27,13.5958703447449
196,12,2.70764373907753
169,12,2.05267072644408
146,12,2.46183215635625
190,17,4.86109632260375
193,16,4.6868611445693
191,14,2.97773559509329
182,8,2.0836653851997
176,11,1.07795951326548
191,13,3.24153082316094
167,16,3.82336710357297
177,17,5.61158977027287
188,12,2.40676100402904
179,19,3.77266998438371
200,14,3.48780758384912
187,24,4.31189827049875
197,23,5.27734596275469
184,16,3.41384580521839
187,18,3.13505578111963
192,19,4.59057389209311
175,21,6.8267545204599
195,16,3.08347329903
199,22,6.32938137353359
174,17,3.68271008359133
178,13,3.40165393122469
156,9,0.885997025520929
197,16,2.60695198888913
162,14,3.57511654735855
195,11,1.75023766385694
197,14,4.98235185226299
183,10,3.04302236131479
189,11,4.75821540548291
192,25,7.82675908068748
194,16,6.20490266869474
178,14,3.47410817233928
172,14,4.95850135061154
170,15,2.88245593917587
198,15,3.46837212450541
200,11,2.00847747733094
195,11,1.44479706917534
174,14,3.86266379758309
198,16,2.64664545820049
182,13,1.63769780388025
183,15,1.89154899562267
185,15,4.09039798191647
186,11,1.73886015297205
196,20,3.74694258314429
200,14,3.09249647715844
182,22,6.96123260713143
175,11,1.6973882073462
184,8,2.32052072115569
192,12,2.3222126650294
186,14,2.71188891158692
199,13,4.27383205533594
185,11,1.74547261685951
193,16,3.45147137377136
199,15,4.26451465370953
199,15,5.71960541467802
193,25,5.07958768500385
195,14,2.28485874121714
169,13,4.19361486646801
169,11,3.12116002324617
180,16,4.28471629167996
184,14,2.52813620353396
178,20,3.36017184345434
198,20,3.86007283014003
179,22,5.45831341200508
191,14,2.29913464941588
189,17,3.66902210522166
189,12,2.38471026236627
180,13,2.07274154273376
190,13,2.78062221842936
180,12,2.55214356625754
183,24,7.00236980173861
197,13,2.62104269420724
167,15,3.10503055913014
169,16,3.98335560683806
196,15,2.50075051943517
175,11,4.30623704669595
144,10,1.59161231438096
184,14,4.36722136869558
176,13,3.13710197659774
195,13,2.94523945910134
200,18,5.39033255390194
178,19,3.71893326773611
183,13,3.65781877339877
183,18,3.40138419766243
197,14,2.67971577147799
199,21,7.44858005177196
173,11,2.6698867338134
189,16,5.28139144310815
182,10,2.81227408990599
189,11,2.73326834484544
177,12,4.0841516836484
186,16,3.47725975636497
177,16,3.11933456217397
197,14,3.08865843384434
176,16,3.07528058389823
186,14,3.5217229648639
198,13,4.64086825021125
167,15,5.10439286661546
195,18,4.15076086440184
184,18,6.51863378295982
164,14,3.04139086593429
200,14,4.48104320355198
179,10,2.3603340598529
199,12,3.04448062714783
178,13,5.31075124475255
194,13,4.08869713689686
195,14,3.25991465938598
178,15,2.86177192656923
183,23,6.44958177791742
200,21,5.53938683990026
191,24,10.5157121928375
177,16,4.27856552973899
199,13,3.02038612627066
185,16,5.17239757667058
197,17,4.85526633036965
182,16,4.70208024286268
190,11,1.96799833159474
159,13,4.12820064002214
184,11,2.44520818864322
140,10,3.12001857379276
186,12,2.71318935067276
167,8,2.89899058732234
199,12,3.85107376244693
181,18,4.280482023758
200,24,5.40127170258548
181,9,1.80438722650675
182,9,1.88297952606486
200,14,3.50207564948592
