"k","ncluster","alpha"
149,13,8.35941129897294
144,11,4.34155376097796
130,12,4.86226741273697
101,9,6.07912152418423
155,13,5.08292383992029
166,16,8.10037308677695
142,12,4.72657906088471
182,11,4.18744565995108
172,9,3.87154890650318
173,12,5.39174339145978
181,9,3.37191161471631
197,9,1.64396540413659
82,7,1.74571636608646
174,11,4.43833992591619
157,9,2.040408635234
188,10,4.71543501223778
196,14,4.92109737730645
110,19,9.76740731392947
199,14,7.10432536395365
190,10,3.49974777073723
172,9,2.84527399737537
155,16,5.74452113221149
72,13,6.32891659930729
116,8,2.69617421318444
162,8,3.18464682356819
162,10,1.33739949961163
195,10,2.54419001345105
150,14,8.59052253347143
180,17,6.52744584221442
152,12,6.77449447167635
69,7,2.27564835821972
152,9,4.29435935269031
81,4,0.766082362169133
52,4,1.6971738567696
53,4,4.35469296719953
189,10,6.08983103894573
195,14,4.05639456177596
156,13,8.27494301055827
195,14,5.54522991248133
156,13,5.25067493324635
185,12,2.81402408553617
142,11,3.98288308972495
172,10,4.79714783377406
171,12,6.37420115971087
191,17,5.84653889765463
126,13,6.36454830889101
190,16,5.85142923054465
187,9,4.02682010482628
193,9,4.18750250199866
110,11,1.12545255894571
198,13,3.06165787817255
182,6,3.26756172701524
179,15,5.59288252557802
198,14,6.42524068180746
182,11,3.24086766321133
159,13,7.4948410053146
180,10,5.34707084452528
192,11,4.47937450083555
170,11,5.12356259323391
163,11,2.61430007656134
179,15,3.73382284603656
191,14,7.4986881169716
176,11,4.38586619852907
180,10,3.55799058650944
101,8,4.63598460351592
86,7,2.3595258469534
199,14,6.2430609739064
193,12,6.47710341005983
143,9,1.68630915927553
176,8,2.26986937088554
193,8,1.79029658462284
102,8,1.95280147592968
172,11,5.47026619186408
143,12,2.58536059497334
145,10,2.97825566847558
93,15,5.33124105587246
88,13,6.26043362731426
52,12,9.16416820253147
62,6,2.64305272471714
42,8,1.98610729317105
115,12,3.17913466348295
186,10,2.70495579507413
79,10,4.17139686614782
71,8,0.747729380289113
52,5,1.13000693372909
124,12,3.06268122335826
196,14,4.54218374823644
194,13,7.60478202359163
184,17,6.89979744922273
170,12,2.13334910562332
188,8,2.65787317518433
200,10,3.50844806391692
142,18,9.03765539399939
194,16,6.01068825852721
125,15,6.29706951997236
188,14,6.37864467698043
191,10,3.68925986687703
173,15,8.08802728124629
196,16,8.24418042559577
193,13,4.65916639479462
190,19,8.73663441066906
200,13,3.39355482083265
51,6,3.45898693555079
200,11,4.58391243424133
191,14,4.26741476979357
174,12,4.3420817609793
162,9,6.49996853737581
154,8,2.82970374963916
145,6,2.42053440050794
145,11,3.26822766872139
185,10,4.52684023164243
170,9,5.00688331598637
128,14,5.98387205182999
197,14,8.02760362070859
200,17,10.1004976746507
183,12,4.66264905906143
183,15,8.42876760124557
181,12,5.43224987566257
145,16,7.07357414211912
197,12,6.22685548360476
181,11,4.45125930057154
185,13,3.25977388256151
161,9,1.29739121877083
142,12,5.20972549666611
171,10,6.5166055023581
101,12,6.95793126289934
189,13,6.54348888095028
125,11,2.96915639634865
191,15,7.5451831724707
89,9,3.10787992332857
177,14,8.3874569063373
161,13,4.61774653691367
180,23,10.7080000441924
116,12,3.96969864185973
54,8,2.75333795479068
187,10,2.90147736851315
193,12,9.97511308556394
189,17,12.0684112231387
187,15,4.76753918252388
190,17,4.90608990730932
191,16,13.2549621584667
155,15,8.97157916427416
90,13,3.83408417299502
175,11,3.20498831938892
189,8,4.87373227145721
178,17,7.71235462316532
196,9,3.98365563444228
198,8,1.42785683818911
103,6,2.54546458134629
186,12,4.16069475495717
100,7,0.876245464712842
95,10,5.65848248913103
151,8,4.89257451298399
136,11,2.81142251140286
181,9,3.01823867122037
179,9,2.03677152721485
192,16,10.3017261631164
161,20,11.8277149181382
183,11,3.7662653856057
199,12,5.74186213116731
185,13,6.16191519475185
190,9,3.03884770317468
193,13,2.70992738040547
147,10,2.92296899803177
176,16,8.31848460062919
129,12,5.26315220882646
161,7,3.27403073921857
170,7,2.40422160944806
142,13,4.97361114802086
194,9,1.82467729936822
178,13,6.33502234330457
150,9,3.19134307965349
199,11,1.9100433547083
146,10,4.53068136541477
103,13,6.61349701776388
190,14,7.03652598611771
193,15,7.33425392061068
200,8,3.20493737272105
189,11,2.0036067283044
95,12,5.98204954521813
189,12,2.11762241744119
187,11,8.48511595971768
193,13,6.53040459528021
174,16,4.82244691306942
187,12,3.20818662300026
192,10,3.1453295629458
186,9,3.18566473915489
195,8,2.40400591304308
192,9,1.71927405734482
191,11,2.5391985827437
163,11,3.34156803931952
196,11,3.51440405090336
192,12,3.61216730933374
199,17,7.81454801976899
176,10,1.75566780594701
171,12,3.90809597886956
179,19,7.00003648979816
188,11,3.58945296354154
103,13,2.47063183379088
114,11,4.37658763361933
182,13,4.75517120880431
184,8,2.73311078426296
199,13,6.56116040630405
195,11,3.37539888586164
194,15,4.84905289998441
140,10,6.4570249150949
96,10,3.77443103541902
160,10,2.93824228591976
140,16,6.23633502423855
183,10,4.50911304894049
149,12,8.48543080725823
191,13,3.84499686276522
187,12,5.7142178448925
196,12,3.82318268384981
169,9,2.52280693957057
193,11,2.80419018312436
184,8,2.18258534297549
185,15,9.08033089179934
193,7,1.20551987282296
112,6,1.28801057448709
115,9,4.49735057345765
105,11,5.62420242723631
56,12,4.04834306581008
191,11,3.21279826018277
127,16,4.63980153962607
183,10,5.79306367857057
183,12,9.06741687822438
185,17,7.27103850904562
164,19,6.38122793766697
153,11,3.05085824704305
176,13,6.80349387300537
190,16,4.45096100519586
167,19,9.26516547406738
194,9,4.33342281332018
188,6,1.50171734308617
183,10,4.82674438657694
160,14,4.60014795225587
171,13,5.43429110298967
176,11,7.30094388396823
126,20,9.45020568892707
147,10,5.38519088216329
67,13,7.49937823362486
107,15,6.35016172574199
170,14,5.58478271560454
189,15,3.78896710557571
200,9,1.76646199859589
187,9,5.72548089588575
193,14,6.28313114067366
195,16,6.23454202970886
126,10,2.7728998347331
121,7,3.0799626194386
101,5,1.22229563079636
195,10,2.55351765901792
174,11,4.07063921242935
116,14,5.67905759563501
190,15,8.36626805001736
71,9,3.83373882029642
111,12,3.60284596148173
197,7,2.48905378631148
195,10,3.92904595672754
182,8,3.64126278075326
146,10,2.77491595491809
76,9,3.44809070191938
105,12,2.16923021088862
177,11,4.22262689892467
199,8,3.13856017250469
200,7,1.65117980676455
181,14,4.75941554645087
175,11,3.53415672244904
188,6,2.03544050453282
140,13,2.66346900367689
160,5,1.88946588874105
84,11,4.32823360554981
161,11,2.22353190259686
88,8,4.00099474118633
47,4,1.30509224723204
67,8,1.61726930402915
46,6,1.92963312864685
82,10,2.07637560090813
71,8,2.720747980676
104,7,1.90860801314256
148,8,1.91462038930057
182,16,5.67511016378285
150,14,5.11295879588954
188,15,4.74798898224757
165,10,2.46976477487241
194,14,4.94139742877649
129,10,3.85689750015515
182,16,8.03122282446416
160,9,1.89240166140109
169,15,6.75948423233527
197,15,6.1771652793167
132,16,5.08612930253166
182,11,4.061350329738
155,9,4.3759323603842
197,12,3.28340864774111
47,7,2.06457700476355
63,11,6.10966294460154
95,10,3.65760852589018
198,16,5.69321962440103
175,15,5.14726300736602
161,10,3.39925975216146
180,10,5.53584942562539
132,10,3.83420054030163
140,18,7.75337486318767
132,9,4.35224590377292
152,12,2.85103545815547
188,12,3.89406980906912
198,9,4.32936438281833
154,7,1.47140861059951
175,10,2.81280347107137
156,11,7.15551720526411
192,17,6.91260859011189
180,13,7.93764395576848
128,12,4.73891852576484
189,9,4.35076503237886
179,11,4.0127250100154
184,6,3.32565291310602
191,11,3.11294991470245
198,8,3.05949998399313
168,8,2.382729419592
104,13,3.42851940797758
169,9,3.38117793910752
179,14,6.35835175218229
181,10,3.11628285502235
189,16,6.86018137452018
160,11,6.48880528871194
183,9,2.19462689560591
199,10,3.6260935727463
159,12,6.65786386019813
134,13,6.59003260755261
175,11,2.38669780372198
180,7,2.57576635869977
195,16,4.6835389107175
168,24,9.58344142295775
197,14,4.87481449812787
196,17,3.84640889709832
147,14,6.41601881634732
192,11,5.38666961343952
116,16,7.08749164725331
159,18,8.86795048418495
176,15,4.23562840716048
198,11,3.20665008696138
91,16,6.40195245796916
72,8,2.79904215851185
101,20,6.2315765863586
63,7,2.22299294560876
88,6,4.78566982112399
117,15,9.2403771209931
193,7,2.78537645569638
184,15,4.34686348720806
83,7,2.470536590572
170,9,3.6754785918673
164,10,3.22469902959618
192,7,0.978137609938156
169,15,3.83972368824188
191,11,1.41043033388855
128,16,4.04368988562355
200,14,3.66502340947479
155,17,6.48989991643136
159,10,1.4488498722924
149,12,2.6626862963032
131,12,7.71018968425305
169,14,4.67909931557157
152,11,4.61200454359908
194,12,5.80917674848185
132,15,7.6987145321971
55,5,1.41934641882841
172,8,1.86925336230293
153,11,3.64091558685736
191,11,7.06218374584366
171,6,1.82171359636923
137,8,2.32430222369856
196,7,4.38579628800264
180,9,2.82810746583823
187,9,2.92600536217682
178,8,4.60545354134763
199,12,4.39142596570852
170,13,5.77976761260714
153,13,7.63679838716323
127,13,6.15470022508125
156,11,4.44455258760549
181,11,2.4474478952143
136,14,7.56915368591935
185,14,3.90028464265757
188,12,3.4480741542669
131,12,6.21880559551268
108,5,0.67374347823781
200,12,4.13564952952942
124,13,2.2604747598826
97,10,8.41509307761185
157,10,4.89860258354432
192,15,6.6988100409915
84,14,6.22690696765983
114,10,3.53892787122581
148,10,3.43412499183948
175,11,4.81364010263814
151,9,3.53668125787611
197,17,6.19331615435003
186,15,4.72330057919363
186,12,3.22168977168672
198,11,4.2424615846182
160,17,7.56276686386821
179,12,4.86426801303521
175,10,3.90903543796105
195,9,3.38743232105781
190,13,4.078538325198
199,9,1.38443740818077
189,11,7.70300199811096
154,12,4.85184194915834
150,15,6.64173893023394
189,9,1.82903062100882
183,8,1.35843316698958
190,9,1.93765255558161
108,13,4.58290352448137
165,8,2.80007546028015
194,12,8.14428033907295
181,11,4.2272272176915
148,11,2.64275618949574
133,13,5.5631497181235
178,11,8.39189868880787
198,13,5.44266498857584
134,8,2.65882683589249
184,12,3.72706621478229
195,8,2.59898350994781
180,8,1.93063897466149
193,12,8.05763779263122
183,12,4.49755239742529
198,13,5.7293904229777
103,8,1.55794789946312
172,10,3.13413822309822
189,10,1.45753286482209
160,11,4.31491586432539
103,13,6.11582790104651
159,14,6.85244125438081
156,15,4.70926149218033
159,13,4.25892747190694
158,20,6.00920066825808
197,15,4.23449489631444
199,10,4.8419243222126
141,16,3.46480970451483
125,12,4.79814390159051
179,11,3.53048590554545
184,10,4.04211432483908
188,7,2.91559473887885
188,9,2.02512962689358
176,10,2.62942946591924
157,10,1.87308873084705
167,8,3.56558549018351
181,10,2.66305866914966
105,11,6.59249479649661
195,11,5.27275050755436
199,10,3.55249794767081
136,7,2.14332305718035
170,14,5.77522833803714
84,9,2.50080287309686
46,10,2.51284172513202
54,9,2.06483300120918
64,9,2.10311048911979
56,5,2.59670516581131
67,11,3.44777989543671
60,12,9.23769660790867
94,9,4.02670282098473
109,10,3.30533778104074
140,14,6.26934873685985
175,13,11.8838596247719
178,10,2.63270703755837
69,7,3.33064768654412
78,6,2.97602395383728
189,11,6.47120588880455
179,15,7.32423951827522
198,9,6.9934279863727
168,13,4.95842945080888
158,16,7.61462131655849
187,14,6.22616930648213
149,12,3.15303814823675
131,13,5.60305493401707
185,13,7.91213344841645
197,17,9.22384306865585
154,7,1.65910992035424
179,8,3.29429618591971
195,12,4.17442190689604
112,10,4.01600349867355
161,13,4.42007929165176
195,13,4.50132436557169
149,14,6.81403028824202
199,16,6.97553286036536
189,13,7.8803425543491
186,14,5.62965932157945
198,10,1.85430389315569
126,17,4.54705574669807
119,11,4.58584352884105
183,10,5.63624588364421
185,20,11.3067325348238
187,18,11.4286587267248
190,13,7.14729276701436
113,11,3.36396518804268
120,11,2.82236611402451
171,13,3.06014772106105
182,13,4.87520311360963
133,11,3.85939641043486
184,11,2.33304937062772
162,19,4.40196902465032
149,14,5.13324831035991
183,10,3.87281617520717
176,10,3.35200226487655
189,11,6.36471456745804
168,10,3.0559280505128
166,13,4.1372795397019
195,12,4.31351503811663
158,14,5.78495774457366
197,12,5.07443252275964
127,11,3.60415253094494
187,13,5.56816516491509
195,10,4.58078515356947
161,10,1.63410344097691
164,8,4.76502823836651
185,17,6.03297635867872
183,15,4.8559169592572
198,16,8.54318545447911
177,10,2.99961927361895
179,13,6.53272623219081
149,12,5.34412588676855
134,7,1.54375726453674
125,11,8.62915424648448
135,10,5.2879450664875
200,10,2.53100235230462
198,19,9.98580867218658
151,15,6.09213341972272
72,10,2.43325715452145
41,7,2.5496545807843
48,5,0.501620496274798
43,8,5.76417762642903
175,7,0.863124743359429
189,12,5.94995842890459
98,11,4.37409621062046
150,23,16.1302021306969
156,12,2.86058409800386
135,13,4.88499467106606
173,13,4.81027302471932
196,12,9.49813533574121
134,11,2.90087360221589
119,9,2.94640767123738
174,11,3.45062173509489
118,9,3.24771351869692
159,16,7.26738842043049
131,9,1.59759988952612
87,13,3.62546307651014
123,8,4.76652613986854
55,6,2.27732189647437
150,12,3.65859263861908
188,7,2.41874621099342
183,10,3.03643824152662
172,12,2.76299352886104
184,14,4.27779094129509
188,12,3.28324468226849
184,11,6.06130427550249
115,10,3.07064498490541
184,11,6.71679760561558
158,12,4.90902345828597
174,19,7.80028421002952
191,12,3.3120327524131
141,10,3.22375236923147
160,15,7.13567528001382
177,14,7.6599220280676
146,13,7.21916037136122
106,7,3.14102434326723
70,11,6.22921455051733
150,17,5.29164702401327
152,13,3.22708828909933
154,13,4.1906992238446
196,15,4.46994011148475
55,13,3.31965876056658
145,12,5.41704499346203
106,11,4.93310858492099
155,16,8.1001624173212
183,8,1.47801534846163
149,10,5.77889239544017
179,14,7.15543101895726
179,12,5.7560156686945
189,11,4.23857384995775
166,9,5.10186161541294
137,13,3.17753326585725
164,15,5.43479530478381
195,10,4.00877052482592
177,9,2.2542060520836
166,8,3.12833295802707
185,11,4.60047678484767
200,13,5.19030257193131
141,12,4.31591628920167
162,12,2.68991590637397
185,11,4.20014749173601
199,12,3.58852723635279
188,10,4.61218678464739
167,11,5.92480475189191
181,10,4.59328145355391
196,8,1.77247416255139
200,14,3.61706503169054
88,15,7.29928471312882
85,8,3.14676077026055
87,11,3.86950335263363
46,11,5.31842808003564
65,5,1.48068239739814
79,15,6.67265807937381
68,12,10.2106366493779
93,16,6.04666894855695
138,12,6.12142851469533
108,9,4.12844409253326
162,11,3.3727077449416
187,10,2.60073797401916
180,9,3.57897575686033
101,6,3.85821604100792
162,10,1.66073846053734
179,11,3.84069425745253
166,12,4.60344601178262
198,11,4.59039906536769
80,12,2.668464368667
188,15,5.44917834092012
190,11,5.34243184979592
191,12,6.55919286724933
176,10,5.73106579436764
197,11,3.58281204936231
197,11,2.92506624664567
187,9,2.90351597090391
102,8,3.45327951066911
188,10,3.74933077327451
196,16,5.89437090596253
143,9,4.28149074805631
191,12,6.95560667958759
189,10,2.43347557985745
195,12,3.58419028990128
150,9,6.86905767467369
189,7,1.13203373046701
156,7,3.64483944479115
200,6,1.84985335267463
196,13,4.91615275029261
156,17,7.96255459294504
179,11,2.00989805680133
96,16,3.72799699952409
167,13,7.43243950860732
175,11,2.10256884359078
143,17,4.64303554113271
194,7,1.00990487842877
179,22,14.1972070841878
117,11,4.3624272787027
189,9,2.66501111579245
198,16,4.54712494025666
163,14,4.15402487624564
198,6,2.55999792657873
188,10,4.15845926523741
179,14,2.42821301177029
172,13,3.15683009199322
102,7,1.15156363050542
166,8,1.7463691872285
194,17,5.89911811956981
199,16,13.1236075926135
166,14,4.35480145879401
197,10,5.15497773384445
200,13,5.60482805876421
174,17,6.31608374456276
97,14,9.64148297172939
183,9,2.13343153839629
196,12,2.78278576245495
165,14,2.78003994006711
196,13,4.56236386745672
192,14,7.65409432285887
190,11,4.76408835729838
122,8,2.96663562688679
195,16,5.16769382388557
162,16,4.04953104249755
184,14,5.50013171417316
150,14,8.90486814087183
196,17,6.96171206869519
181,8,3.106289198764
185,17,6.43645079974505
151,13,3.70845077604752
198,10,3.85725932723594
177,9,4.24075153326384
196,7,1.57021717755615
180,15,6.0701966369623
169,12,2.25109997833435
148,11,4.42216795502939
137,13,2.39457891833767
113,14,5.44480615371798
168,10,3.18513649565413
190,15,7.73669017684638
98,19,9.40817357062392
114,12,4.21324243907484
179,8,2.25971075396028
192,9,2.6766404773987
191,8,2.32154561814468
196,10,4.52652786656398
190,12,4.37018282722097
118,10,3.05179719907118
188,14,8.12418569505529
183,11,3.60547435705177
180,7,2.28217729374804
102,11,8.89509645777276
199,11,2.51011945777842
130,10,3.09828026094433
72,15,7.0784943406235
166,12,6.91038008640658
192,10,2.2555862948394
121,10,3.73602432705575
181,9,3.59935903811191
158,7,3.02252640572975
189,9,3.69265864754204
174,8,1.64834905421813
146,9,3.26238673679071
83,8,2.3091134744584
114,14,4.61289046116348
114,12,3.20799084782127
178,9,1.87265548458704
191,6,2.15543264037022
179,9,2.61667083211301
175,8,1.34739536962455
162,9,4.70396228157523
187,12,3.77874451736677
153,7,1.45431297567277
198,10,4.57132743607499
131,10,2.49936431926887
174,15,6.76568744500839
119,15,6.81197485837054
165,8,4.38353521136256
194,11,3.39504031273649
143,13,4.37614498417963
184,13,5.14677599936468
164,10,2.33979873228159
163,15,4.49377414149359
161,19,5.38532070752102
164,11,2.87568076123234
158,8,1.55971639995553
196,9,2.8730857049636
141,9,3.3234972988901
106,10,3.18588743520087
180,11,4.23232487684586
185,13,6.05672821353398
176,10,3.80099530534215
159,7,2.44634826012786
193,13,6.37102080415343
189,19,9.08584920367281
179,12,3.69302746580498
118,10,4.22191613868884
155,12,3.67744766037988
195,18,10.0561612617284
121,12,4.80341505178529
148,7,2.4496151581276
195,11,4.52097290715779
169,15,4.59132000907685
186,11,5.25088858842335
113,18,9.40128044898049
106,7,3.07098624098821
177,13,5.1070664299428
176,18,5.27106719876423
155,10,5.64830595951725
186,13,6.12574399701005
189,12,6.81987906418067
72,8,3.32052318969444
160,10,3.46284591613773
198,9,2.95952282373736
127,12,9.04544124451077
159,19,7.39409572064169
80,13,4.97464905684053
73,9,2.17431374224492
129,15,4.88345705261797
168,15,3.24044488832107
160,8,2.59158232464155
186,10,4.00781626154351
164,11,4.04051013656734
117,13,6.60252670815977
181,9,5.50081850036352
77,7,2.62711693800965
71,13,5.13520949900811
196,10,2.51053662247208
168,10,2.87113427698544
110,15,4.38729322465585
196,12,2.30671004417298
169,14,5.71421219084525
181,19,6.97776258360037
195,11,4.02265511550647
184,10,4.02368830170614
172,8,4.48613690678041
122,10,1.62651821474344
163,11,4.12197464463792
172,14,5.59956211182811
200,11,5.35786758265481
147,11,6.34696268842008
152,9,2.73067400071181
161,7,0.71889293525293
113,11,3.08568502393085
145,13,6.96680941322314
151,10,3.47841301265978
191,12,6.57858179637443
185,16,6.00196516402148
61,15,5.61802708247563
194,14,5.00185075236316
186,8,4.73234122420848
192,13,4.98389832699189
189,12,2.48051431621328
196,12,5.37221446887171
126,13,5.88418949046793
199,12,4.56059638771446
112,14,4.30966889992043
163,6,3.50154131978616
180,10,2.96882706416812
124,10,4.57446103227949
120,7,3.71212021857625
53,11,3.65713607328231
174,9,3.65253231757767
184,9,2.08591069889276
49,6,0.899696753146596
66,10,4.56258018922967
68,9,2.78460220981605
66,14,9.68324806442694
153,8,2.28488485433121
143,11,3.10675279754183
183,9,3.10355361088806
167,7,2.06865037570915
190,13,4.27859273313307
177,11,5.05246965651404
140,9,3.20311235350646
190,7,1.72193789873975
195,10,1.7346528327886
197,11,5.28409864648907
188,10,2.75668321184726
163,14,5.92303711571578
178,9,2.78896907741314
190,13,4.27095188516562
191,10,4.00927794208076
161,14,3.09745331905402
123,13,4.15494857285129
197,10,3.23991107733455
172,11,4.31051275620732
119,10,5.44252339779773
168,10,5.58353309471933
166,13,2.95478320931773
189,14,4.21516285469798
189,10,2.79180725734684
173,9,2.63575648301872
183,12,5.21247812581226
116,12,5.38454590846506
171,14,5.01405430992491
138,8,1.77186598877581
62,6,3.81504646433832
70,9,4.87511475854043
114,10,3.47130204851595
155,18,9.41351172730233
164,17,8.14711454357189
123,13,4.07669657571717
188,17,11.1023001067212
193,17,5.77850103412118
94,11,5.51461073521909
170,14,4.95878491096412
142,14,7.40617028984924
111,11,4.23920516691698
71,8,2.99180239397245
54,5,1.58828542369443
97,12,5.32602899035376
144,10,3.47660728952784
162,6,1.25910474937187
134,8,2.48107842993705
161,7,2.24933931619407
191,11,3.21451186983003
102,8,1.91827947181856
179,8,2.33546431101893
185,9,2.5427763138241
146,9,2.31459780886299
174,10,5.1542187273189
136,8,1.79005520754397
186,7,1.36037061735217
187,8,3.94757148423707
198,11,3.58512379833785
166,11,4.07622944840519
162,10,1.96755439078524
130,11,2.61529283833262
166,8,2.58224252162097
175,14,6.47753609537746
193,11,4.2032663456514
122,14,2.99109752794665
146,9,2.86155073482081
168,10,3.61616696069918
141,9,3.1560475088919
188,14,3.98462955431782
197,17,6.04832016566094
170,8,1.58879872164766
171,17,5.92330099999005
194,18,8.32767528053331
112,12,6.40149787818878
198,11,2.84304002221434
188,10,3.71173951268461
176,7,3.22718773949742
109,13,6.98399980331061
74,8,3.4653513783127
150,8,3.69255188321383
180,9,2.10071648936527
177,14,3.79328915416758
195,16,9.31612093159911
194,14,13.6704854765247
188,14,8.25083629231055
167,9,1.71268493507807
178,10,4.21539058630293
177,13,2.89036586929664
152,5,1.66379465287337
133,11,2.93859774143338
200,8,2.77131696598093
194,11,6.34896329532045
191,15,4.49956133073055
199,13,5.76439322064757
190,12,6.43797895160494
132,7,2.5107597234297
113,8,2.34356929015656
92,8,1.87937947973406
69,7,1.98434212995169
193,14,5.18550656618258
136,10,3.18358835565544
98,8,4.86097327749355
94,8,1.52111583148449
113,12,7.63982205046443
183,8,2.56595785513924
153,12,5.20563723672107
192,9,1.82271504764133
179,9,2.90370054833218
182,10,5.21398577386941
173,14,5.78234893901919
200,13,5.00492817310917
170,12,4.26997067886543
193,8,1.77929526426771
166,11,5.27490853225228
169,10,5.00329420560971
159,9,2.85526610525621
191,12,3.51939445920962
182,13,4.06328297524414
134,13,4.85253766772529
145,13,5.6030931266978
181,12,4.27592747241863
187,13,6.81939946014451
175,11,2.40203015947723
169,17,7.01514131708166
139,16,5.89346620726877
148,14,5.82517651792698
68,14,5.31761053859335
70,11,3.57412488253519
125,6,2.06826176265292
91,8,2.77997046534379
139,9,5.56540677682563
152,12,5.12763313682145
39,5,1.13763832212196
151,10,2.32037838308183
190,8,1.88850926421811
190,8,1.19153456739433
180,9,2.45110507468798
164,12,3.37748288971206
187,20,12.7763992870108
191,12,6.60965667317347
173,14,3.56969219789546
152,7,2.53752247090622
191,12,4.06390623560374
186,14,8.18756589595024
73,13,6.69013450692994
167,10,2.32880299256983
181,10,4.64979954889279
194,7,2.08894461430703
195,9,2.98959742127297
56,11,4.09468289076887
40,5,2.48755857854435
100,7,4.20642866330502
118,9,3.58300766796861
152,7,5.63213981691652
191,9,5.61259899667874
80,9,1.42028924256594
87,12,3.06134704423235
134,6,2.1355800721218
191,10,4.09226460088116
192,11,2.97195920551155
136,12,4.39896702637535
60,10,5.33887834087128
82,8,5.21023658080441
161,7,2.31709517070486
170,13,6.16563083751159
157,15,6.43580243847122
191,15,5.87499688835858
171,9,4.31494797076976
125,16,4.46664881072676
198,12,4.77817356115428
191,15,5.79183263800927
141,13,3.98633187475734
131,6,3.44690656697772
199,11,2.76831716192816
189,20,6.48116898505055
136,10,3.9289792988641
138,11,2.048686862091
149,12,4.81847622126344
185,16,10.3984877828095
196,12,2.57945074314459
181,8,2.04625590381059
179,13,3.92903926135988
178,16,8.60592250910101
113,9,6.09052359677615
191,10,6.6450595717171
189,15,6.48066423090186
161,11,4.9408464167584
148,9,3.11746703951248
147,10,2.6174933349955
187,12,4.71598888068465
195,15,5.59482932350014
163,7,2.10228436698434
195,15,5.14488276706523
157,9,3.80478180737733
197,11,2.45658460699516
179,12,4.58082469011071
179,12,10.0479585596331
169,20,5.15427182450856
162,12,8.49060474231715
167,13,5.72533375482805
196,9,2.37243408738649
103,8,2.29474443762535
190,9,3.10166748489988
122,13,4.31454868591587
157,12,4.14869815900457
188,19,9.76289450047837
197,12,4.66515959867562
114,11,3.85868896067161
156,11,4.81708802580845
164,11,4.20271416659807
86,15,5.37944165032793
82,7,1.73875139781067
123,14,5.96871532391837
166,14,6.31897735192699
193,12,5.26873825923453
157,20,6.0668945023669
184,13,4.94260808494544
176,9,2.1441368830286
194,10,3.48780448870687
157,13,5.0266266000178
191,12,4.01210845523269
105,17,8.61258857305882
111,12,3.26607261467022
56,10,6.74620715353167
123,8,2.7613356349554
175,10,9.02720530970599
179,10,3.67764772201716
188,9,5.76525106798083
185,8,3.96700744982486
179,11,4.07082587270703
192,10,6.52417205384174
176,11,4.19078235269383
185,9,2.84581096612342
164,11,4.27440330105455
196,11,6.91701118830089
199,8,1.11736417988334
178,9,3.19498700907359
193,15,6.12532603432261
186,12,7.71666332564217
191,13,2.54827383664844
141,9,3.12597763059381
154,11,5.29287601211047
139,15,8.90413271446109
188,15,8.0037748523702
114,14,3.36101259507426
162,7,1.94054804511046
124,16,5.8119112862299
185,13,5.19652920188211
199,11,1.718637740485
186,10,2.79350942357819
196,13,4.68280654085537
186,12,2.71553055977044
165,11,4.95114970356746
162,8,2.24741514592143
173,16,7.86288405489565
184,17,6.21713501196798
198,16,5.65812804054488
185,10,5.49299887693101
179,12,3.03971629752067
119,14,6.45200620198607
85,7,2.6968018791622
151,10,2.7895513774471
166,9,4.85438249509823
181,10,2.54113948387536
169,14,3.47975168741184
131,23,10.0214680298364
191,15,8.77371210409713
134,16,6.35865945812817
113,14,4.60427241344064
194,21,9.72787350637536
110,9,2.97804742836788
194,13,7.81318004381452
184,13,6.21106153010742
163,12,3.79117169199848
173,11,4.53410749073288
175,16,6.62801021098437
150,12,5.76904492874582
102,8,1.11287114892997
187,7,2.99734535805601
153,12,3.55899539517445
165,16,9.56501752718392
191,14,9.08598232490859
180,11,6.07797290796366
136,10,7.34327220109117
199,18,9.9195082088214
186,11,1.77587275079433
127,7,1.39783584376579
160,9,4.68761625913698
168,6,1.57882404707884
124,13,5.78278453902202
187,11,6.26021260520943
167,12,5.29422238152096
197,11,2.5260936324483
186,11,3.8029633410054
148,10,4.62794786985288
199,10,4.35505095647387
140,9,4.29346170080318
181,8,3.70866118192614
147,14,3.34081566009342
80,12,4.28507392257432
200,11,5.11451047997254
198,10,2.83351370635819
159,11,1.84971722787939
195,14,4.62688741908446
171,11,2.58776381984686
196,13,2.96989340445309
151,11,5.85575690190708
200,9,4.04443307486159
191,12,4.44373357791243
180,16,5.89668378750901
162,17,9.72639068187396
153,14,4.01420211298427
110,16,5.96542711890202
138,10,2.92408117431263
196,11,2.52821844921339
194,14,4.9409747087456
154,11,2.22844594810654
192,9,2.86597599026836
199,9,3.47632444129806
177,14,8.1194472411704
88,16,12.3502101430269
143,15,7.09891730663881
162,14,8.31960113351401
198,22,9.81672433440241
195,8,2.69608816730556
182,12,6.40968389973922
165,13,2.66777516529619
161,22,20.7975463491908
191,12,4.61075688613038
164,12,7.57324708582434
157,21,10.7206593538203
152,13,2.88117509974331
196,16,6.96936124008136
115,14,5.87041973117669
150,10,6.20613034244052
160,15,7.72047277050438
180,12,3.63499270804198
181,9,2.82811080929303
176,11,3.13657530430078
182,12,3.64868363167277
134,20,9.01623160627011
197,19,10.6181531791162
186,13,3.49171575541898
180,8,2.72079301025861
95,9,4.26263036113501
91,10,5.5547921434541
80,8,1.23928027643627
192,14,4.20687009601624
156,11,4.56479122813285
182,12,4.63033840991584
144,15,4.32935963602247
187,10,6.40051215976689
