"k","ncluster","alpha"
138,14,6.2940310007111
63,8,1.34274711601322
139,7,4.50333729710489
118,11,6.06321078323154
126,11,8.08565466187578
123,17,7.49402161673321
118,11,5.48227286206926
115,12,4.13063676732214
132,18,11.0636632875699
126,12,6.23185051569075
98,12,5.45660188470285
96,10,4.12024833622216
123,10,4.72622769240855
51,4,0.795556254473895
149,14,5.00149918812672
139,7,2.7503597165304
123,10,3.24180181711381
148,14,5.99825452682666
89,14,4.37566755733721
130,13,3.401932001577
148,8,2.26893859751413
139,12,6.12441317754702
79,11,4.54321583804252
125,11,2.86639931250901
98,9,6.76462618156105
106,9,3.98832811955591
98,11,1.64138217848588
142,12,7.22336493512975
144,13,8.25231729617659
140,14,3.681199856564
126,12,5.74672757329156
96,8,2.30437102672863
77,5,2.03750749894544
42,7,1.93855279840468
87,7,1.28350087799574
83,8,1.68651407581367
125,12,5.35581452508443
132,12,7.6744059369481
101,8,4.38131532315567
117,8,3.41412534845675
85,7,1.18081956620314
112,10,2.70171514452303
111,21,11.5362306843748
145,10,3.81140914380692
118,12,5.41466581641942
99,6,2.04167123478924
53,6,2.43712264490718
59,6,2.65362568221266
55,4,0.787447778114214
44,4,1.06527609173415
44,7,2.703410319021
60,5,2.65023004965139
39,4,1.09682185326551
62,7,1.5153251156514
58,5,1.01834658497615
59,8,3.37971176775175
64,5,0.90928280004178
81,15,4.6519896926666
128,12,6.15307601900101
146,11,4.80218949988417
88,9,5.86057663037763
96,6,1.85138811148674
86,9,4.19302890785068
111,9,3.36897099827378
145,7,3.37180667326663
108,9,4.95017769258113
121,11,3.53390190114143
130,16,6.07798168706691
133,14,4.52750403292166
107,12,6.00471637639614
142,11,6.27824222946237
127,11,3.30521218994763
109,5,2.04059507609304
108,10,4.12729759888687
114,13,5.20978943596193
143,11,2.8651167928518
149,13,3.09271532920005
72,13,4.0137702230755
148,13,6.783422681831
120,13,4.94259546105508
115,15,5.92532420468967
119,10,3.62038992288852
137,15,8.03907589268834
122,10,3.01505785584108
103,8,2.89644192090999
148,11,3.90032087803131
139,11,2.39297749393074
145,15,6.38693821244126
118,11,6.84098197612143
146,15,6.57510921780772
85,13,5.85457769910222
118,10,2.97827726153928
135,12,3.73402484587636
144,10,4.10229939023298
110,15,6.87015888183313
115,11,5.31988529666044
98,9,1.35426760286297
138,6,2.6786353340867
134,9,3.54385743139175
115,15,5.0486198800778
150,11,2.70404938479571
90,8,2.91520856878707
92,10,6.99295303437134
137,11,2.15796710162806
144,9,2.32090387530231
108,11,3.11509715267275
69,16,6.90730142829976
58,13,8.74408359484577
63,10,1.32046877679623
69,8,2.13745567447061
101,17,10.6752815752895
101,14,4.82707682876574
112,12,5.75466495593368
77,18,7.53528613955468
122,8,4.31377413061715
147,8,7.37887081763832
97,7,1.72271177370305
132,9,4.14166612100836
111,9,4.24307972253093
132,9,0.916449459300701
125,18,9.11045071034231
143,12,5.1199469277561
104,7,1.451228646002
89,9,3.13783387779578
50,8,3.2418093241344
57,8,3.44352204305584
98,10,3.41598653361857
148,8,2.98856807094061
148,13,3.84799278690199
142,15,4.16491244843117
148,10,4.11382025190562
133,7,3.57431242838155
102,6,3.87597036829129
99,10,1.79112705776819
138,13,7.24796651558921
112,14,8.90471873500619
147,13,4.91109287914231
82,10,3.67751028102388
49,8,2.47071170481907
68,6,1.45964929971719
115,8,2.67575807670728
66,15,4.17564009198272
47,5,1.12008541370119
128,9,1.90089107436684
142,12,5.64439085951585
96,6,2.79562381318633
137,8,1.91440806432356
82,7,2.70551918906195
125,10,3.09042447914182
100,13,6.8259671534106
121,13,5.89975704491714
141,14,3.30928145930212
84,10,4.65157759135593
110,11,3.47926357714801
148,10,4.26865196380001
143,10,3.65091924815757
135,8,2.30459080081805
146,9,4.25646935276314
138,14,6.35977976249685
146,17,3.69982275543349
125,9,3.46694666629438
142,8,4.35335298581673
103,14,3.12617944888976
137,7,1.5244225502522
73,13,5.21693067551003
143,12,7.15046874476571
116,7,4.20566379310912
149,12,5.98729450699955
125,11,2.83976720183331
133,13,4.75775588750913
145,10,2.52761681412672
120,15,8.4852602965307
110,15,7.10460739487044
147,15,9.31641861883507
132,6,0.881397322699083
133,8,3.56523984267298
138,16,5.96490570630432
76,8,2.52524778142852
118,7,1.07279368400701
108,7,2.54875426442131
145,8,2.39056312244664
138,12,4.4182626529324
101,10,3.21131317599143
70,11,4.27682292787353
86,7,1.51802106358374
131,13,5.21257698015305
81,9,4.40760307609445
67,9,3.00429236724669
62,8,2.97177315299301
89,9,1.11298009047617
110,6,0.798167412898973
128,7,2.09851715461134
70,5,1.86578895671283
150,11,5.7198144106718
148,17,5.20038872369234
113,12,2.89152583868796
103,10,4.76348258461221
121,13,7.97313503585595
88,6,3.66466812918864
118,11,3.93193604930314
141,9,1.72917021560017
119,13,7.33376413029862
91,9,3.91061389530764
140,14,8.6966039988109
133,13,8.43694609491979
108,7,1.93439481466088
135,7,2.99635997217778
97,16,7.64733794870574
135,8,4.40360764667367
146,11,3.75452870423947
149,11,4.19211859382226
86,10,6.97683951601031
117,10,5.18125585473243
94,11,1.21365925855428
130,11,3.34015257333445
68,9,2.9704247722135
54,4,0.361917648836161
42,4,1.41330830096421
36,3,0.452515650661586
51,7,1.94283017595123
105,10,2.86294150859447
62,12,2.68036067637041
100,16,6.51499932679133
74,7,2.29836517628995
128,12,4.16849638762685
127,8,2.70273184019538
132,14,3.59575096746332
140,11,2.03234404061315
130,8,1.3952012472548
113,4,0.518801155518953
117,6,4.68564477966314
102,8,2.77017456776624
113,13,5.01433990535379
75,17,7.34312617167227
99,7,3.02635204808735
110,5,1.24995363610487
62,11,3.74572628233296
121,15,6.90676832517378
142,18,6.81154743600784
111,19,5.05345416165709
71,10,4.42945246275394
103,13,5.68865214420318
137,9,3.39878328635636
82,17,9.65705015615794
113,15,6.33004619793727
141,10,3.33515984583128
149,11,3.12108847771613
69,15,3.74752715627877
123,11,6.90730493703678
60,5,0.718466975828609
56,5,0.846340377005105
57,13,7.66881684296272
80,8,2.28649369911727
96,9,5.39775163096708
132,9,2.424005233595
141,8,5.40780560027399
115,9,2.8144904098151
73,10,4.10195421592492
129,11,4.03826977076783
106,10,3.20734715276823
134,19,5.91311408006595
150,14,5.0126661876152
139,18,6.53119163615446
89,14,7.00864992190431
135,8,1.91103560989023
116,9,3.87500793898015
142,8,2.62388531212146
110,12,3.85313808967185
141,15,4.21264871923408
136,12,4.06179503539856
144,12,3.82668126487247
43,9,2.03816265954138
115,15,3.5904318604046
77,6,1.82747806825196
72,13,2.31558706997276
150,9,3.04422088361897
95,12,2.8869738022663
130,12,3.05093499528298
138,10,2.06429417131873
97,10,2.83561279926878
108,11,6.3448695995179
115,13,4.23886453186147
90,9,2.85592871084816
64,13,3.64216394823697
113,13,2.83131342191997
124,13,2.95041308938342
54,5,1.10519074139921
56,6,2.12712976070624
54,6,3.11495014714982
94,6,1.58002043245172
52,6,1.81387903988572
125,8,4.21028462547394
87,11,3.05587742538238
78,9,2.69972697002105
63,6,1.20488631641664
87,12,5.50758836153177
103,12,4.27122888648069
149,8,2.78475397572454
145,13,3.25137486153431
85,13,4.86766148128007
139,9,1.58558173190059
146,13,5.07000031901365
129,10,3.3491843130517
108,7,2.27093014270912
136,12,7.15846745265387
93,15,7.79932669285232
140,19,10.8500711583644
143,12,3.7697944793083
147,13,8.18081498741878
149,9,2.12979326109025
127,8,2.57983455361443
112,13,5.62757043470748
140,8,2.5683270514265
110,8,1.83118661202995
63,6,2.06188986616867
117,9,2.61803669440733
88,11,3.88269192025082
144,9,3.2691527157303
103,8,5.48156705150453
148,11,4.00432326885427
142,20,7.15970388745936
68,6,1.98729520433412
48,6,1.44494070091549
54,7,2.69478649782231
144,7,3.21765109315841
146,7,1.95073469711041
147,11,3.36728520382968
146,10,4.93660839015526
119,12,4.84880708773363
82,9,2.05958242708303
59,5,1.42887061540878
78,7,3.63165173844788
115,6,1.94963324191759
124,9,1.89642388464108
136,11,2.3175172677023
150,9,4.86246502326462
100,8,1.01945158038874
121,11,4.59097975327673
112,8,4.45876496268994
103,11,4.05219289277631
141,20,11.3476346947343
150,13,2.21623344867816
138,17,9.96515188577988
115,8,0.90447554119847
144,11,3.40691613741312
115,10,2.3034268470714
120,10,5.59730127732505
88,14,7.64326568797915
74,5,2.15997045186547
120,7,1.49792867661057
147,13,4.10161633646289
128,8,3.4254592946341
150,7,0.925315151696721
129,14,5.48937631057866
109,10,3.80777103838964
145,8,2.96719887722281
110,11,5.21389946263941
138,12,5.80417072303461
77,10,3.33606796616498
146,8,1.56608338183077
114,10,2.77526290894701
80,8,2.03972028363192
109,6,2.2252153625929
65,7,0.844368703455306
147,9,1.98948194851322
87,6,1.67439608813867
111,7,3.82471920726949
102,9,3.73404422353491
100,6,3.04320849362384
132,16,4.07396909206637
122,13,5.00402365826492
104,10,3.20563657130519
123,11,5.15294038213723
137,13,6.6715773077101
119,9,3.92519884844277
102,6,1.44981909317614
139,13,5.56519831504058
116,11,3.49516397433029
149,9,2.08296268172037
96,9,2.94762155832385
138,8,4.40020379936378
97,13,7.52810452495248
146,10,4.60783615008761
131,12,6.12804281065011
84,6,1.00706105055267
127,15,2.8122552872486
115,12,4.98624548376295
130,10,2.90588011528198
108,7,2.04243959535994
148,10,4.21673340150747
147,9,1.96685226458271
126,8,3.11276723890257
134,12,6.1749662480346
149,19,9.81321514875383
61,9,2.55258541665692
72,17,11.5711889188846
84,11,2.13173218157108
127,11,5.24740424948838
127,9,2.15090112027072
145,8,3.07402924984138
117,9,4.16512967244133
145,8,1.22956196349129
49,8,3.95665007418047
150,10,4.81087790487958
127,13,3.62167771466442
142,8,2.47545364064731
85,6,1.42904018903516
125,10,1.56633551967494
111,9,2.12945784605061
118,11,6.38120773540978
131,17,9.9954682294571
122,16,5.21494481153505
134,10,3.06715246408672
86,10,5.4661441390146
135,11,3.67757603145706
144,16,2.513721893829
93,9,3.383236887602
146,12,7.38183367492967
143,10,2.1956189837112
101,8,2.73850910152333
59,7,2.96390696691839
138,7,4.13019224460286
118,9,5.06143451621738
121,8,4.7803754416039
76,15,8.18282912769921
63,6,1.83103945992529
86,7,3.0374851573207
84,9,2.25852694560907
116,12,2.57125897207421
73,11,2.83535611285366
105,8,3.25824361537062
140,10,6.01189029393568
143,11,6.88787502282959
88,12,4.00752076539124
60,14,9.19440640220892
64,9,3.13075725847191
139,10,3.39950658544301
105,8,2.12669595224416
83,6,1.11396767813119
142,8,3.98750221065414
115,15,4.99965385038673
110,11,3.89635527222313
134,11,2.45542884470149
113,10,4.22313459571068
108,8,1.58452091231217
79,10,4.89353304339187
134,11,4.28165745110699
67,10,4.09991658253447
73,12,2.50703834154894
120,13,4.50323836873726
130,16,8.69553258306791
64,11,4.77288893889467
148,14,3.04579493260219
87,12,3.61315621718393
85,12,3.39591637332684
146,5,2.85663081824385
102,8,3.96676911625596
128,8,3.46443807601814
147,20,6.41098382191961
131,12,3.49471497659676
130,11,4.46187515135017
130,14,8.31894445703869
139,8,2.67077818545074
112,11,7.27667224416501
126,13,4.18393593806982
124,11,4.66469189415779
91,14,3.77682116664044
147,13,3.02229269261821
146,10,3.24736955618376
130,8,1.84381281536303
85,7,4.3445718165919
87,11,2.80901627251843
106,18,11.110685436082
118,15,7.13477208982317
110,8,2.16199256507658
107,7,1.10699591542738
98,14,4.31756283967149
100,9,4.20496916271283
84,10,4.99479341513851
104,5,0.956882908591364
144,12,7.08336726721795
60,13,4.78546578488611
116,12,4.98899799178299
114,12,5.68656815147526
142,10,3.83185749439151
138,7,2.36547388215979
136,9,3.35804611840884
150,9,3.12875895511318
101,10,3.13268784096821
76,6,5.20525499715052
145,12,4.72103192593458
128,9,3.18192716472893
81,9,2.69629486230241
81,11,4.65602720564113
74,6,3.97516513062004
79,12,3.70170605369118
102,9,2.65803305222506
127,10,5.30216417772508
140,17,6.63003995179167
149,22,7.92720407361095
85,14,3.66319190840588
148,14,6.58963260766224
94,18,7.23733900102784
80,8,2.06414666924353
149,14,6.72370482155883
147,18,7.76709272941952
117,10,3.07171392315594
77,10,4.09714953249321
76,5,1.81887882990399
44,10,2.03590733457334
40,7,2.48871813150312
121,11,3.68277333235267
109,11,5.88398701198409
109,11,1.00581876825423
144,9,1.57656671931025
124,15,5.25226812380107
143,13,3.02954181242484
97,19,13.1943090062458
113,14,8.60602371189239
83,13,6.45594830231645
128,7,1.56256054046859
82,11,4.7447967894654
129,13,8.94489428909602
133,10,2.00670035110633
113,14,3.25762787421496
146,12,4.86027390666752
110,12,6.49294436282291
74,12,4.23128008798332
97,12,3.98612938341127
96,8,2.1655427507045
45,7,2.03667162523381
148,14,6.25571583526616
141,11,2.43359305854956
146,13,6.12075921676176
146,13,6.55997164746831
94,10,3.31116720879641
121,13,4.24317260319016
147,8,1.95272992702002
94,7,1.26727990560993
125,10,2.64988956571889
149,8,2.86310553396815
119,9,2.36159448247582
137,8,2.94352776683077
142,13,7.55530046920697
118,7,2.84421164281819
102,6,0.958159028409362
126,11,3.79563482018075
141,12,6.40728319838256
134,9,2.78309184922165
133,10,3.62429584823854
93,7,0.968024261227694
123,13,7.30220629828296
107,14,4.51435859601691
72,9,4.79885282028558
98,12,5.55774932282865
147,15,4.17962533502928
144,16,6.04386374377222
87,13,6.61881112585703
109,16,4.85223818346646
131,8,2.35158855065968
142,11,2.76985914608559
118,11,2.45453430927397
140,11,2.97709097633304
118,12,5.94007085428268
149,13,3.35463166936947
116,14,7.91062829384348
147,13,8.95479236645496
90,9,1.63604083694623
99,5,0.813178502596038
76,12,3.98954050636483
110,10,4.49464437077661
140,7,3.25751444277286
149,11,2.75283574527441
136,11,2.48199499049482
133,21,15.2599565525067
85,12,5.27541740653749
147,11,4.03205890002431
97,11,3.50577441516739
147,9,2.94337553429565
142,9,1.90008066461363
134,9,1.40510969702094
102,8,2.13486419550281
139,13,8.08556068655328
147,11,3.21756367286177
59,6,2.42373538177009
92,16,4.90074075850529
113,8,3.19770927861648
101,10,3.23835941759459
129,6,1.96316441393233
148,9,5.45434284139664
141,16,4.58809914123995
124,23,10.4684530835123
83,9,3.16805977510168
118,15,6.39846919009699
133,10,4.0755794509169
68,7,1.00058210544074
83,10,1.91891413038439
50,9,2.81694868474793
119,11,3.69828096961424
109,12,4.60895848523376
141,12,2.69146038450518
70,6,1.05162026041682
87,5,1.48825741766872
141,14,6.50954645172667
116,14,6.39307177266842
98,7,1.60869290530808
130,11,4.87778245273744
104,10,3.49081337623256
94,12,7.03852417589582
88,9,3.02693101083656
133,7,2.40953864365194
118,17,13.9293539126484
149,19,6.66994412241616
111,11,4.32712058625355
142,12,5.26658120110478
129,8,1.39700685119951
149,11,4.43607284621858
143,10,3.5650167013129
145,15,5.09663264945582
114,12,9.59209211094212
109,11,4.70327086086394
80,8,2.42345090375742
48,9,2.98420026307459
120,10,3.83473393965984
127,14,4.94138581687774
150,7,2.8506602378419
76,12,5.82273180880063
129,10,5.07069077719926
74,7,2.00042722284672
145,11,3.77229373424228
113,10,2.57574967163799
137,11,4.7699843444875
45,10,5.8956122681283
51,7,4.21828914470984
47,8,5.26297241683074
147,9,1.47327816184966
148,11,6.8163314372336
138,15,7.383781274315
143,10,2.38037691568524
132,12,6.07511577122899
133,15,5.90704454786183
119,20,7.73279695368907
141,14,5.33125193678743
80,11,7.63643861664485
56,11,5.27198438820265
81,15,7.99335527489914
67,10,1.80036668087691
62,11,6.05250061684202
66,12,5.20142342654685
122,9,3.68152007484518
103,9,3.41816453646802
120,13,6.78759460325004
138,9,4.51629154676015
128,8,1.90386738491937
91,9,3.09806841981817
143,11,5.25199095762459
75,9,3.78132885391096
142,9,4.07821428725412
79,8,1.57986816663684
130,14,5.10968702759771
102,12,4.45725656340979
79,14,5.95106911755602
61,11,4.65171003682108
146,14,4.12351347976874
135,13,3.35658624363695
103,14,3.86759929543391
74,8,4.4779570405559
90,14,9.27748010837056
87,9,3.68000658943732
124,10,2.93813411536382
103,10,4.45634898212703
117,10,1.7777012647274
89,10,2.94670643419554
120,12,5.93379296210426
102,13,2.859474233667
141,11,3.32578668584279
113,10,6.16705870936475
139,11,5.97090036685372
146,11,3.18813833164331
143,11,3.17838771702509
118,12,4.48351515319252
136,9,3.2240437621879
121,9,4.58294084178364
140,12,6.65295476500612
126,10,4.11018263105217
100,13,3.24979090220554
138,20,10.1257210272514
108,23,9.19553089540564
147,15,5.32046075938351
112,14,1.84535586947374
139,14,5.07597995260298
136,13,4.55973081471563
126,15,7.26693938383271
100,13,6.88788726696348
133,14,4.01236251739325
133,14,6.05228641671108
65,12,3.19629744577919
67,4,1.74095843483488
73,6,3.40945279253584
134,12,2.95136179455838
91,9,3.19797730107189
121,11,5.30233005960499
145,15,5.16433961006681
70,8,2.11445243518165
74,12,3.85937480618028
91,14,12.4542329088914
150,16,4.31199704167426
126,10,3.32059163996649
146,13,7.18315505902352
149,10,2.16086385612835
67,9,3.02503231676671
45,6,1.76107815603269
63,7,2.63839693073628
55,6,1.81646348533523
41,7,1.92177146854288
105,7,1.75083825155981
148,7,1.23133120283307
147,12,2.31125704279587
149,12,2.27848399993294
149,5,1.04126615571311
133,20,9.82070327346945
126,20,13.4900012855785
147,10,3.67202784736558
117,7,2.27088981877213
133,12,6.54799069712083
115,9,2.24005052966566
145,12,3.76889498668718
122,13,6.59940496645478
133,9,3.25214175116454
137,9,2.71449070135728
100,10,5.69693656014372
102,8,1.74095316547803
136,9,2.57354807530645
105,10,2.81318707180913
84,5,0.698411362514178
115,12,3.15894429401323
96,10,3.35590844288868
134,8,3.05487994654757
101,7,1.48526224769797
81,8,2.33464364213412
148,13,2.57813261819832
142,13,5.70947767017489
145,12,3.84823358857338
128,12,5.67865159203261
110,10,2.41985695412023
150,10,3.63451636446555
141,15,5.10868306572622
110,18,6.77881888097902
91,6,2.73734007343367
62,11,4.79237297426086
88,11,5.03517017352052
54,11,2.5253158236619
148,12,3.20221576293167
102,9,3.31094950427505
69,11,5.41533659345674
80,11,6.43193767382807
140,8,3.53301806726098
150,10,3.61716177508664
101,17,11.2157045546712
148,11,5.5302237603289
140,12,3.19519960782061
115,20,6.37895591309345
132,10,4.50871060504954
137,11,3.46630740608419
149,12,7.53861280965088
116,11,6.7026704091454
64,7,2.2526551219675
84,9,3.44135572753665
100,8,2.49547702661963
150,10,2.40411707206901
147,15,6.7677405732642
95,15,8.49942561255784
117,14,6.92499973622375
118,13,6.43731707538564
99,9,2.56229081397024
148,12,3.84871426055927
78,7,5.48670336754228
74,12,8.13252735465457
108,14,7.61903899790796
146,7,4.7014011549516
116,11,5.82416094205337
133,8,4.23242263339265
139,10,5.87371647875059
107,10,2.78718980682916
130,10,2.68031771212178
88,7,1.65335268300292
132,12,4.84774980847005
132,11,2.17063557030682
115,19,8.65548311748501
143,12,4.55483299086376
136,14,5.87253595603368
129,13,5.38314690844297
130,9,3.05007556032034
110,13,5.77323865047783
76,8,2.47085779644728
111,10,2.38641211040755
111,10,5.05316117771635
95,11,5.23921014672583
143,13,6.97859945533555
126,15,7.00988694087157
130,8,3.13216484509566
118,10,4.92363504725332
144,6,2.21522084621213
128,7,4.70425977870918
140,11,5.44778756232433
115,7,2.24019336870315
112,6,0.995553889275102
144,10,3.95754410462741
148,11,3.73247337915107
91,17,10.6778727275565
114,10,4.31719469619377
115,12,11.2323468143885
78,8,4.82600729182394
79,10,3.29841247447251
102,11,3.20798368045551
93,14,4.37906726422347
124,8,3.56131669912556
120,11,5.15306425525466
49,7,3.04130482597075
95,11,4.45620066944557
96,8,2.84051354079315
66,7,3.35077452485613
123,10,3.58607036399321
148,10,5.13912053285483
88,11,6.05856648561209
144,11,5.16469855499639
133,8,2.63449080108748
129,8,2.04862783200748
118,10,3.76953380802347
143,11,3.72753679257362
141,11,5.25287255389577
109,6,0.803480111884458
119,9,2.22149577088106
145,8,2.67065773859871
139,11,4.96686277424986
133,9,2.82754392107709
146,8,1.81428050128262
89,10,3.82412900301778
95,4,0.351996280035324
132,8,2.11052638192073
133,15,8.29952930859541
64,8,3.16398364320241
43,8,4.29129045655484
107,9,3.44073245348881
127,8,3.42691869995315
56,9,1.79017426098718
33,4,0.872842568008607
58,5,1.17706631829014
57,7,2.32647375015932
98,10,4.54882395574503
148,9,1.87330677307113
127,10,2.41395663488906
146,17,6.72275648819855
104,8,1.95676127897695
140,10,4.12356849588822
147,10,3.17181186387831
115,11,4.34461559238926
89,11,6.52702664633729
38,9,2.54884881980337
139,10,2.38765095370366
148,8,1.68342319591327
149,7,2.2347750714451
93,12,6.09402721297615
67,7,2.05621546685612
79,9,2.52672160024463
63,17,5.00288367762003
95,10,1.87156247976393
53,8,1.61949418944399
134,7,1.08185363506149
113,14,4.16561330140565
136,11,4.88077416865587
150,9,3.14900982598307
132,12,4.41436726188626
142,13,3.1481378559511
141,9,4.12003589192756
128,10,4.24771930587817
89,10,5.05796378875865
124,11,5.27472817321014
102,9,3.23552989838521
138,18,8.12323957523364
118,10,5.18258000008291
135,9,2.116870260035
96,9,4.43332156331138
103,6,2.72918557923135
137,9,2.68321936525976
128,6,1.77705778873882
57,5,2.59470962961792
62,7,2.19719649048485
98,10,2.00856708142795
111,11,6.60717023757309
150,12,4.47407064249951
116,7,2.48521386412202
120,9,6.06001675444028
132,9,2.34509601125221
149,23,19.4542503568551
121,14,4.43991398767551
149,9,4.62471109343234
108,8,3.72813131818869
117,7,2.37772869657105
126,10,5.25928028408462
128,11,5.47124158835573
115,6,1.36362810218188
111,11,5.47805162230186
108,9,3.60387486288754
127,11,2.93226393004246
99,10,1.21908592840295
148,10,4.27125745408414
126,12,2.39291018917482
142,15,5.15154579205991
141,10,3.8819656898601
146,14,6.48390049714434
136,7,1.92968378550898
138,7,2.25931874099926
115,8,3.70003970892978
150,7,2.4186052951895
107,16,5.30999537839594
68,10,5.82971236884939
131,9,2.78131681662255
143,16,5.97798256337842
109,10,3.27933792499839
147,22,11.4397727562583
101,12,3.28698039090533
85,11,2.40875717339323
80,9,2.38361220654052
117,8,1.4918687080963
150,14,4.81917401284331
93,16,9.05620556525775
131,8,1.84241384915998
150,8,4.16047093957348
146,10,3.228284867275
116,8,6.06702584770453
71,8,1.55056763795467
86,14,6.67393728161247
102,14,6.98128017505214
48,4,2.08915630964743
57,4,1.19322929957783
83,12,5.07323391893493
70,6,3.07776258185136
67,12,2.35477234629811
73,14,9.64014623593935
72,6,1.97928712420535
62,13,4.22344401319396
55,7,4.85410756488539
70,9,4.5781836547247
59,7,3.0675241243579
94,16,5.3861578749615
139,9,1.35468944564879
147,13,6.41606811029202
147,12,2.89156330171374
130,13,5.37871372730123
139,13,4.63477329986552
148,12,5.4269107537289
66,9,4.09148938050848
85,8,5.39862686195643
70,14,2.83369241469001
98,10,1.92175936307278
128,8,0.858477409228998
119,11,4.43790324924623
58,6,3.01433446190753
112,11,4.21657409297375
143,11,4.26512517267551
102,7,2.10165819868975
70,5,2.12212583832467
126,4,1.52282887117372
130,9,2.66947433008925
129,8,1.58758399211621
93,14,4.83884568037859
87,10,2.60162296108789
122,7,2.11085366624379
131,11,3.28103461742069
133,14,3.87531524119078
90,11,3.12674372912801
87,15,3.99454190594292
148,17,6.40716037998859
134,11,5.0290491695435
122,10,4.56540804688106
123,11,2.5587038696888
145,9,2.18513035214978
112,8,5.36723016462068
139,6,2.68692083730378
105,7,1.39808318391653
132,16,5.04977694203769
150,10,6.08049081322883
130,9,3.74183251988252
115,9,3.72179005496244
81,12,6.54172705093019
110,8,4.06558814442603
113,9,4.29207407182201
116,8,1.99825296410953
113,7,3.15473860321702
106,10,3.00628054166047
109,8,3.05687351135275
116,12,6.27678263754003
98,7,3.11746753966072
143,11,3.12380349053603
141,7,1.81613853603727
96,9,3.34840793301667
103,10,2.91307883601737
110,14,6.01452703830188
96,11,3.23748856789049
133,9,2.76568976301725
128,8,2.21795220106032
62,8,1.97535377208072
89,5,0.632287602059195
59,7,2.54807474369083
80,8,3.19039301595838
40,9,3.65273531848067
110,10,2.39119756350481
148,11,3.27857828117644
110,9,2.96355212547872
140,11,4.27703950024215
145,14,11.3595454547185
122,11,3.38114464266793
96,6,1.71202329920023
91,10,2.24008984964161
90,10,2.86130210811856
66,5,2.0358266967431
103,11,4.794871343839
135,13,4.93913986059313
126,13,4.64043699557909
118,8,0.837612346142191
124,9,3.58394684651792
130,13,6.4013182783099
148,16,5.61301791349135
129,10,5.06877640669151
140,16,6.56542283322384
69,7,1.47784444485395
139,20,6.74622163734792
125,8,1.4964308694741
142,12,4.26884201073175
149,12,7.52441502201378
122,8,1.92579634994268
114,10,6.53726653208606
92,10,3.61318335523827
135,10,3.21305438041186
149,11,6.17878770420824
127,10,3.5609470637222
121,7,2.92765691576756
138,9,2.17600515705127
145,13,7.53265964186634
150,15,6.27520574635057
143,11,8.26689335710403
121,9,2.16436393154489
127,15,5.86089756241078
126,13,3.1962902008018
141,10,2.71634909380552
102,7,2.08608392691187
105,8,1.4510021117699
107,12,2.9461037502108
71,9,5.94958491540662
49,11,4.64103299078608
83,14,5.00615164974806
122,7,3.58437483789232
80,13,3.37786451445697
79,12,4.386710756465
115,9,2.77610440055266
142,10,1.15924512235212
62,8,1.55657805354679
59,9,1.25648335207313
80,9,3.71408375450646
90,10,4.43071390990243
107,8,2.24695433065313
148,11,4.1996709293291
90,15,4.03218021745303
147,12,4.43740978727907
69,7,1.84229976488569
112,13,4.27358375702462
93,8,2.32829258855086
59,7,2.52661071449918
30,5,1.97824305006661
71,7,6.34733597372459
57,7,1.67120332711188
70,12,5.06192838408573
90,6,1.53309518327663
57,8,3.91411619821235
79,10,2.40551952096182
141,8,1.55956155573354
83,9,3.08144208245187
129,13,6.27144793945334
82,10,4.7250717540854
96,12,3.10303976452898
150,16,6.18805035811247
109,12,4.27840144965146
138,8,1.77012756261806
135,14,6.09861177340111
138,13,5.45529555829587
92,16,5.28669725565287
149,10,3.74976840696146
149,14,5.48325826273292
149,12,3.56800801054156
106,12,4.66433446971379
94,6,1.58700037305891
116,6,1.13147592608114
146,13,4.89245921886392
149,9,4.19059076338347
142,19,10.0104271325702
64,15,6.62956698912702
94,14,6.28158343036086
128,16,6.88043528724789
149,11,5.10481468908077
70,10,3.89513000556848
69,7,2.25466989543089
76,11,4.2267308084809
114,11,4.18272110375861
120,9,3.53163170228392
125,11,4.95688705967037
150,12,1.66846047133865
65,9,5.01843185993815
128,8,2.30656349777547
125,9,5.57789909267838
126,12,4.85960052574242
127,10,1.44543076534156
79,6,1.80416688336064
118,13,3.4379395087834
145,16,8.71661967273031
135,12,8.19286288518255
148,11,2.93668543734306
145,15,4.30668914538331
134,11,5.22593670253322
108,15,4.31338279252868
128,15,5.41117533050368
115,21,9.07898144807647
98,11,3.45865470001696
127,6,3.04745652581074
126,8,4.7617575724559
132,7,2.06553212349554
142,12,2.93016160397555
129,8,1.92634395671768
149,7,2.2447303239678
115,7,2.57318195632298
149,10,4.26539632292804
126,11,3.65220634763473
119,7,2.82419035677641
135,9,2.48982221533378
116,14,5.06560854904895
112,11,3.2250615705026
122,8,1.36545505317322
127,13,6.48937738693291
139,13,4.34466863279455
125,11,4.6263395153431
81,5,2.78463352237702
48,5,2.33855830823862
72,6,1.96717933236912
103,11,3.29871224744652
112,8,1.19941534699352
141,8,3.2887226635631
94,8,3.07062439575087
136,7,1.27252518996716
86,9,4.20739287551569
69,13,3.2491159358236
150,14,3.06368810586374
146,8,3.74482602376407
105,14,3.3784997436001
86,9,3.87105539815218
144,6,2.41831271213181
84,6,4.80700343239356
132,7,3.18732069800172
62,5,1.11347633914779
47,3,1.71989148011772
52,8,2.27068109550637
97,6,1.55991838956849
145,12,7.43459238833509
138,14,8.23536164055137
147,7,2.03840382584963
147,10,3.46072704992493
147,13,4.11505859857718
